order_id,user_email,order_created_at,product_id,product_name,price
143851,ellenyk@naver.com,2025-05-22 00:51:27,941105,[달콤한누나] 떡케이크 440g (12개입),39990
143851,ellenyk@naver.com,2025-05-22 00:51:27,941118,갓바삭먹 골루틴 꾸미믹 10빼,24900
143851,ellenyk@naver.com,2025-05-22 00:51:27,941134,폭신폭신꿀빵 160g (6개입),19990
143851,ellenyk@naver.com,2025-05-22 00:51:27,941155,[떡마을] 통팥호빵 140g (10개입),29990
143851,ellenyk@naver.com,2025-05-22 00:51:27,941166,반달설기 450g (12개입),39990
143851,ellenyk@naver.com,2025-05-22 00:51:27,941222,고로케고기빵 15볼륨 (450,24990
143851,ellenyk@naver.com,2025-05-22 00:51:27,941296,설기가루 200g (6포),19990
143852,tomcruise45@gmail.com,2025-05-22 01:20:39,941146,[겨울왕국] 설탕설기 140g (550),9990
143852,tomcruise45@gmail.com,2025-05-22 01:20:39,941271,[단골네] 고기찐빵 140g (5개입),24990
143852,tomcruise45@gmail.com,2025-05-22 01:20:39,941328,백설탕식빵 200g (6개입),24990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941105,[달콤한누나] 떡케이크 440g (12개입),39990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941165,소프트식빵 180g (12포),22990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941186,백설기믹스 200g (5개입),14990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941218,[단골네] 고기찐빵 140g (5개입),24990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941226,섬섬마곡 340g (12개입),19990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941356,[설기만들기Event] 설기시,9990
143852,ellenyk@naver.com,2025-05-22 01:21:34,941397,서울설기 450g (13포),21990
143853,jamesbond607@gmail.com,2025-05-22 01:26:16,941258,행복테스트잔연유양념 450g,18990
143853,jamesbond607@gmail.com,2025-05-22 01:26:16,941388,[갓바스크림] 떡푸딩 4개입,10990
143853,jamesbond607@gmail.com,2025-05-22 01:26:16,941579,[설기마스터] 초코떡 6각빙,39990
143854,kangmandoo@korean.com,2025-05-22 01:49:42,941317,행복한떡케이크 140g (12포,19990
143854,kangmandoo@korean.com,2025-05-22 01:49:42,941357,백설기믹스 200g (5개입),14990
143854,kangmandoo@korean.com,2025-05-22 01:49:42,941366,서울설기 450g (13포),21990
143854,kangmandoo@korean.com,2025-05-22 01:49:42,941450,[단골네] 고기찐빵 140g (5개입),24990
143854,kangmandoo@korean.com,2025-05-22 01:49:42,941463,백설탕식빵 200g (6개입),24990
143855,hyunwoo@fly.com,2025-05-22 02:07:38,941120,백설기믹스 200g (5개입),14990
143855,hyunwoo@fly.com,2025-05-22 02:07:38,941130,쌀외할머니 340g (10개입),21990
143855,hyunwoo@fly.com,2025-05-22 02:07:38,941144,[떡마을] 통팥호빵 140g (10개입),29990
